ID Transacción;ID Factura;Fecha de Venta;Fecha de Envío;ID Producto;Producto;Marca;Proveedor Logistico;Latitud;Longitud;ID Vendedor;NombreVendedor;NombreApellido;Fecha de Nacimiento;Región de Ventas;ID Cliente;Cliente;País Cliente;Cantidad;Venta;Costo
24188;12615;2016-01-04;2016-01-08;297;Kit electrónico de broma para desarrolladores: hay 10 tipos de personas en el mundo (Negro);Conexión TI;Omaha;41,25626;-95,94043;127;Mohamed;Ali;1972-02-19;Estados Unidos;472;Clean Queen;Estados Unidos;2;480;301,38
24189;12617;2016-01-04;2016-01-06;320;IT broma electrónica kit 3 tazas - hardware: parte de la computadora que se puede patear (Blanco);Conexión TI;Omaha;41,25626;-95,94043;127;Mohamed;Ali;1972-02-19;Estados Unidos;614;Galway Technology Centre;Estados Unidos;70;7840;4942
24190;12617;2016-01-04;2016-01-06;338;Camión monstruo RC de rueda grande con control remoto (negro) escala 1/50;Veluz;Lawrence;38,97167;-95,23525;127;Mohamed;Ali;1972-02-19;Estados Unidos;614;Galway Technology Centre;Estados Unidos;20;400;224
24191;12617;2016-01-04;2016-01-06;399;The Gu camiseta roja etiqueta XML camiseta (Negro) 4XL;Northwind;Houston;29,76328;-95,36327;127;Mohamed;Ali;1972-02-19;Estados Unidos;614;Galway Technology Centre;Estados Unidos;1;32;19,17
24192;12618;2016-01-04;2016-01-06;560;Embalaje de envío (Marrón) 413x285x187mm;Empaca Todo;Tulsa;36,15398;-95,99277;129;Glen;Forzet;1973-08-30;Estados Unidos;251;Centro De Analisis E Investigacion Politica;Estados Unidos;6;78;32,4
24193;12618;2016-01-04;2016-01-06;272;Taza de broma para desarrolladores: 31 de octubre = 25 de diciembre (negro);Conexión TI;Omaha;41,25626;-95,94043;129;Glen;Forzet;1973-08-30;Estados Unidos;251;Centro De Analisis E Investigacion Politica;Estados Unidos;260;754;686,4
24194;12619;2016-01-04;2016-01-06;513;Pack de 12 figuras de acción electrónicas (hembra);Veluz;Lawrence;38,97167;-95,23525;129;Glen;Forzet;1973-08-30;Estados Unidos;312;Capital Leasing Ifn Sa;Estados Unidos;8;1840;1287,6
24195;12619;2016-01-04;2016-01-06;416;Alien officer hoodie (negro) 4XL;Conexión TI;Omaha;41,25626;-95,94043;129;Glen;Forzet;1973-08-30;Estados Unidos;312;Capital Leasing Ifn Sa;Estados Unidos;5;170;84
24196;12619;2016-01-04;2016-01-06;642;Bolsa de 100 L de relleno vacío (Blanco) 100L (paquete);Empaca Todo;Tulsa;36,15398;-95,99277;129;Glen;Forzet;1973-08-30;Estados Unidos;312;Capital Leasing Ifn Sa;Estados Unidos;6;192;112,68
24197;12619;2016-01-04;2016-01-06;274;Parche de broma para desarrolladores: es un problema de hardware (Blanco);Conexión TI;Omaha;41,25626;-95,94043;129;Glen;Forzet;1973-08-30;Estados Unidos;312;Capital Leasing Ifn Sa;Estados Unidos;25;16,5;6,75
24198;12621;2016-01-04;2016-01-08;441;Chaqueta de acción de superhéroe (azul) 3XL;Northwind;Houston;29,76328;-95,36327;129;Glen;Forzet;1973-08-30;Estados Unidos;344;Kontor New Media Gmbh;Estados Unidos;10;350;242,9
24199;12621;2016-01-04;2016-01-08;241;Unidad flash USB para alimentos: paquete de variedad de postre 5 unidades;Conexión TI;Omaha;41,25626;-95,94043;129;Glen;Forzet;1973-08-30;Estados Unidos;344;Kontor New Media Gmbh;Estados Unidos;60;1920;290,4
24200;12622;2016-01-04;2016-01-08;461;Zapatillas de ogro con pilas (verde) L;Zoofarm;Topeka;39,04833;-95,67804;129;Glen;Forzet;1973-08-30;Estados Unidos;352;Ridings Consulting Engineers;Estados Unidos;120;2160;1028,4
24201;12624;2016-01-04;2016-01-08;340;Coche sedán de juguete (negro) escala 1/50;Veluz;Lawrence;38,97167;-95,23525;129;Glen;Forzet;1973-08-30;Estados Unidos;355;Usa Athletic Club & Spa;Estados Unidos;20;90;30,2
24202;12624;2016-01-04;2016-01-08;380;The Gu camiseta roja etiqueta XML camiseta (Blanco) 7XL;Northwind;Houston;29,76328;-95,36327;129;Glen;Forzet;1973-08-30;Estados Unidos;355;Usa Athletic Club & Spa;Estados Unidos;2;64;39,08
24203;12624;2016-01-04;2016-01-08;501;Coche electrónico manejable a escala 1/6 para niños (Marrón);Veluz;Lawrence;38,97167;-95,23525;129;Glen;Forzet;1973-08-30;Estados Unidos;355;Usa Athletic Club & Spa;Estados Unidos;1;345;280,37
24204;12624;2016-01-04;2016-01-08;645;Bolsa de 200 L de relleno vacío (Blanco) 200L;Empaca Todo;Tulsa;36,15398;-95,99277;129;Glen;Forzet;1973-08-30;Estados Unidos;355;Usa Athletic Club & Spa;Estados Unidos;30;555;316,5
24205;12626;2016-01-04;2016-01-08;495;Máscara de zombie de Halloween (marrón claro) M;Veluz;Lawrence;38,97167;-95,23525;129;Glen;Forzet;1973-08-30;Estados Unidos;464;Avetisov Business Coaching;Estados Unidos;120;2160;1292,4
24206;12627;2016-01-04;2016-01-06;225;Unidad flash USB para alimentos - batido;Conexión TI;Omaha;41,25626;-95,94043;129;Glen;Forzet;1973-08-30;Estados Unidos;649;Miranda & Estavillo, S.C.;Estados Unidos;60;258;108
24207;12629;2016-01-04;2016-01-08;290;Developer joke patch - (cadera, cadera, matriz) (negro);Conexión TI;Omaha;41,25626;-95,94043;131;Leo;Carreras;1978-09-19;España;682;Auatopartes Napa S De Rl De Cv;España;25;26,25;25,5
24208;12629;2016-01-04;2016-01-08;555;Reemplazo del dispensador de plástico de burbujas (negro) 1.5m;Empaca Todo;Tulsa;36,15398;-95,99277;131;Leo;Carreras;1978-09-19;España;682;Auatopartes Napa S De Rl De Cv;España;1;13;13,56
24209;12631;2016-01-04;2016-01-08;393;The Gu camiseta roja etiqueta XML camiseta (Negro) L;Northwind;Houston;29,76328;-95,36327;135;Mara;Bradley;1975-03-04;México;248;Central De Refrigeracion Comercial Neza;México;8;256;173,36
24210;12631;2016-01-04;2016-01-08;385;The Gu camiseta roja etiqueta XML camiseta (Negro) XXS;Northwind;Houston;29,76328;-95,36327;135;Mara;Bradley;1975-03-04;México;248;Central De Refrigeracion Comercial Neza;México;1;32;7,28
24211;12631;2016-01-04;2016-01-08;454;Zapatillas de dinosaurio con batería (verde) XL;Zoofarm;Topeka;39,04833;-95,67804;135;Mara;Bradley;1975-03-04;México;248;Central De Refrigeracion Comercial Neza;México;48;864;384
24212;12631;2016-01-04;2016-01-08;458;Zapatillas de ogro con pilas (verde) M;Zoofarm;Topeka;39,04833;-95,67804;135;Mara;Bradley;1975-03-04;México;248;Central De Refrigeracion Comercial Neza;México;108;1944;871,56
24213;12633;2016-01-04;2016-01-08;602;Mango negro y naranja con cinta de envío de cuidado 48mmx75m;Empaca Todo;Tulsa;36,15398;-95,99277;135;Mara;Bradley;1975-03-04;México;473;Compañia De Metales Reciclables De Occidente;México;10;130;73,5
24214;12633;2016-01-04;2016-01-08;334;RC cupé de juguete americano vintage con control remoto (rojo) escala 1/50;Veluz;Lawrence;38,97167;-95,23525;135;Mara;Bradley;1975-03-04;México;473;Compañia De Metales Reciclables De Occidente;México;40;600;346
24215;12633;2016-01-04;2016-01-08;287;Parche de broma para desarrolladores: la herencia es la forma OO de hacerse rico (Blanco);Conexión TI;Omaha;41,25626;-95,94043;135;Mara;Bradley;1975-03-04;México;473;Compañia De Metales Reciclables De Occidente;México;250;320;227,5
24216;12633;2016-01-04;2016-01-08;595;Cinta de envío frágil negra y naranja 48mmx100m;Empaca Todo;Tulsa;36,15398;-95,99277;135;Mara;Bradley;1975-03-04;México;473;Compañia De Metales Reciclables De Occidente;México;5;65;36,05
24217;12635;2016-01-04;2016-01-06;650;Bolsa de relleno vacío 400 L (blanco) 400L;Empaca Todo;Tulsa;36,15398;-95,99277;137;Bradyn;West;1963-07-02;Brazil;285;Comercializadora De Carton Y Diseño;Venezuela;7;175;105,63
24218;12635;2016-01-04;2016-01-06;608;Cinta de envío pesada negra y amarilla 48mmx75m;Empaca Todo;Tulsa;36,15398;-95,99277;137;Bradyn;West;1963-07-02;Brazil;285;Comercializadora De Carton Y Diseño;Venezuela;7;91;61,53
24219;12635;2016-01-04;2016-01-08;508;Coche electrónico para niños a escala 1/5 (gris) - Limitado;Veluz;Lawrence;38,97167;-95,23525;137;Bradyn;West;1963-07-02;Brazil;285;Comercializadora De Carton Y Diseño;Venezuela;7;1610;1228,08
24220;12635;2016-01-04;2016-01-08;414;Alien officer hoodie (negro) 3XL;Conexión TI;Omaha;41,25626;-95,94043;137;Bradyn;West;1963-07-02;Brazil;285;Comercializadora De Carton Y Diseño;Venezuela;9;306;153,54
24221;12635;2016-01-04;2016-01-08;633;Hojas de repuesto grandes de 18 mm (calidad diamante);Empaca Todo;Tulsa;36,15398;-95,99277;137;Bradyn;West;1963-07-02;Brazil;285;Comercializadora De Carton Y Diseño;Venezuela;1;240;120,89
24222;12636;2016-01-04;2016-01-08;278;Developer joke big patch: la diversión era inesperada en este momento (Blanco);Conexión TI;Omaha;41,25626;-95,94043;137;Bradyn;West;1963-07-02;Brazil;465;Novedades Diegomar;Ecuador;50;105;43,5
24223;12636;2016-01-04;2016-01-08;566;Embalaje de envío (Marrón) 229x229x229mm;Empaca Todo;Tulsa;36,15398;-95,99277;137;Bradyn;West;1963-07-02;Brazil;465;Novedades Diegomar;Ecuador;7;91;36,19
24224;12636;2016-01-04;2016-01-08;380;The Gu camiseta roja etiqueta XML camiseta (Blanco) 7XL;Northwind;Houston;29,76328;-95,36327;137;Bradyn;West;1963-07-02;Brazil;465;Novedades Diegomar;Ecuador;7;224;136,78
24225;12636;2016-01-04;2016-01-08;633;Hojas de repuesto grandes de 18 mm (calidad diamante);Empaca Todo;Tulsa;36,15398;-95,99277;137;Bradyn;West;1963-07-02;Brazil;465;Novedades Diegomar;Ecuador;9;2160;1088,01
24226;12636;2016-01-04;2016-01-08;487;Calcetines de animales peludos (rosa) L;Zoofarm;Topeka;39,04833;-95,67804;137;Bradyn;West;1963-07-02;Brazil;465;Novedades Diegomar;Ecuador;12;216;119,64
24227;12636;2016-01-04;2016-01-08;272;Taza de broma para desarrolladores: 31 de octubre = 25 de diciembre (negro);Conexión TI;Omaha;41,25626;-95,94043;137;Bradyn;West;1963-07-02;Brazil;465;Novedades Diegomar;Ecuador;52;150,8;137,28
24228;12636;2016-01-04;2016-01-08;503;Scooter electrónico de largo alcance;Veluz;Lawrence;38,97167;-95,23525;137;Bradyn;West;1963-07-02;Brazil;465;Novedades Diegomar;Ecuador;6;1710;1261,56
24229;12637;2016-01-04;2016-01-08;313;Broma electrónica 3 tazas - teclado no encontrado ... presione F1 para continuar (Negro);Conexión TI;Omaha;41,25626;-95,94043;137;Bradyn;West;1963-07-02;Brazil;470;Asociación Ganadera Local De Porcicultores De Salamanca;Perú;80;7920;3674,4
24230;12637;2016-01-04;2016-01-08;441;Chaqueta de acción de superhéroe (azul) 3XL;Northwind;Houston;29,76328;-95,36327;137;Bradyn;West;1963-07-02;Brazil;470;Asociación Ganadera Local De Porcicultores De Salamanca;Perú;10;350;242,9
24231;12638;2016-01-04;2016-01-08;489;Calcetines de animales peludos (rosa) XL;Zoofarm;Topeka;39,04833;-95,67804;137;Bradyn;West;1963-07-02;Brazil;692;Diseño Alternativo;Paraguay;36;648;193,32
24232;12638;2016-01-04;2016-01-08;227;Unidad flash USB para alimentos - banana;Conexión TI;Omaha;41,25626;-95,94043;137;Bradyn;West;1963-07-02;Brazil;692;Diseño Alternativo;Paraguay;40;164;68,4
24233;12640;2016-01-04;2016-01-06;636;Película de colchón de aire 200 mm x 200 mm 35 m;Empaca Todo;Tulsa;36,15398;-95,99277;144;Gregorio;Alonso;1980-05-29;Brazil;208;Astra Llantas;Chile;10;320;152,3
24234;12640;2016-01-04;2016-01-06;311;IT broma taza electrónica - teclado no encontrado ... presione F1 para continuar (Blanco);Conexión TI;Omaha;41,25626;-95,94043;144;Gregorio;Alonso;1980-05-29;Brazil;208;Astra Llantas;Chile;60;1740;1086
24235;12640;2016-01-04;2016-01-06;552;Plástico antiestático de 32 mm (azul) 10 m;Empaca Todo;Tulsa;36,15398;-95,99277;144;Gregorio;Alonso;1980-05-29;Brazil;208;Astra Llantas;Chile;10;130;123,6
24236;12640;2016-01-04;2016-01-06;430;Chaqueta de acción de superhéroe (azul) S;Northwind;Houston;29,76328;-95,36327;144;Gregorio;Alonso;1980-05-29;Brazil;208;Astra Llantas;Chile;2;50;39,32
24237;12642;2016-01-04;2016-01-06;227;Unidad flash USB para alimentos - banana;Conexión TI;Omaha;41,25626;-95,94043;144;Gregorio;Alonso;1980-05-29;Brazil;456;Empacadora De Carnes Rivas;Ecuador;100;410;171
24238;12643;2016-01-04;2016-01-06;224;Unidad de disco externa: rebanada de pizza de 1 TB;Conexión TI;Omaha;41,25626;-95,94043;144;Gregorio;Alonso;1980-05-29;Brazil;477;Jm Reciclables;Ecuador;9;783;271,89
24239;12643;2016-01-04;2016-01-06;380;The Gu camiseta roja etiqueta XML camiseta (Blanco) 7XL;Northwind;Houston;29,76328;-95,36327;144;Gregorio;Alonso;1980-05-29;Brazil;477;Jm Reciclables;Ecuador;5;160;97,7
24240;12643;2016-01-04;2016-01-06;545;Plástico antiestático de 5 mm (azul) 50m;Empaca Todo;Tulsa;36,15398;-95,99277;144;Gregorio;Alonso;1980-05-29;Brazil;477;Jm Reciclables;Ecuador;9;117;98,55
24241;12644;2016-01-04;2016-01-06;465;Zapatillas de tiburón de felpa (gris) M;Zoofarm;Topeka;39,04833;-95,67804;144;Gregorio;Alonso;1980-05-29;Brazil;668;Importacion Materiales Y Construccion;Bolivia;120;2160;1044
24242;12646;2016-01-04;2016-01-08;385;The Gu camiseta roja etiqueta XML camiseta (Negro) XXS;Northwind;Houston;29,76328;-95,36327;147;Maribel;Flores;1978-01-09;España;274;Distribuciones Rembao;España;4;128;29,12
24243;12646;2016-01-04;2016-01-08;338;Camión monstruo RC de rueda grande con control remoto (negro) escala 1/50;Veluz;Lawrence;38,97167;-95,23525;147;Maribel;Flores;1978-01-09;España;274;Distribuciones Rembao;España;50;1000;560
24244;12648;2016-01-04;2016-01-08;650;Bolsa de relleno vacío 400 L (blanco) 400L;Empaca Todo;Tulsa;36,15398;-95,99277;147;Maribel;Flores;1978-01-09;España;451;Tratadora De Arena;España;6;150;90,54
24245;12648;2016-01-04;2016-01-08;218;Unidad flash USB para alimentos - sushi roll;Conexión TI;Omaha;41,25626;-95,94043;147;Maribel;Flores;1978-01-09;España;451;Tratadora De Arena;España;30;375;100,2
24246;12648;2016-01-04;2016-01-08;518;Rollo de plástico de burbujas de gran tamaño 50m;Empaca Todo;Tulsa;36,15398;-95,99277;147;Maribel;Flores;1978-01-09;España;451;Tratadora De Arena;España;2;60;34,44
24247;12648;2016-01-04;2016-01-08;372;The Gu camiseta roja etiqueta XML camiseta (Blanco) 3XL;Northwind;Houston;29,76328;-95,36327;147;Maribel;Flores;1978-01-09;España;451;Tratadora De Arena;España;4;128;83,92
24248;12648;2016-01-04;2016-01-08;559;Reemplazo del dispensador de plástico de burbujas (rojo) 1.5m;Empaca Todo;Tulsa;36,15398;-95,99277;147;Maribel;Flores;1978-01-09;España;451;Tratadora De Arena;España;3;39;30,75
24249;12648;2016-01-04;2016-01-08;430;Chaqueta de acción de superhéroe (azul) S;Northwind;Houston;29,76328;-95,36327;147;Maribel;Flores;1978-01-09;España;451;Tratadora De Arena;España;1;25;19,66
24250;12648;2016-01-04;2016-01-08;237;Unidad flash USB para alimentos: cóctel de camarones;Conexión TI;Omaha;41,25626;-95,94043;147;Maribel;Flores;1978-01-09;España;451;Tratadora De Arena;España;24;64,8;34,8
24251;12649;2016-01-04;2016-01-08;218;Unidad flash USB para alimentos - sushi roll;Conexión TI;Omaha;41,25626;-95,94043;154;Nick;Clausen;1978-01-09;México;140;Distribuciones Campero Y Alonso;México;40;500;133,6
24252;12650;2016-01-04;2016-01-08;258;Taza de broma DBA - depende (negro);Conexión TI;Omaha;41,25626;-95,94043;154;Nick;Clausen;1978-01-09;México;476;Praderas Rl Deposito Dental;México;240;888;592,8
24253;12650;2016-01-04;2016-01-08;338;Camión monstruo RC de rueda grande con control remoto (negro) escala 1/50;Veluz;Lawrence;38,97167;-95,23525;154;Nick;Clausen;1978-01-09;México;476;Praderas Rl Deposito Dental;México;80;1600;896
24254;12650;2016-01-04;2016-01-08;390;The Gu camiseta roja etiqueta XML camiseta (Negro) M;Northwind;Houston;29,76328;-95,36327;154;Nick;Clausen;1978-01-09;México;476;Praderas Rl Deposito Dental;México;3;96;54,9
24255;12650;2016-01-04;2016-01-08;360;The Gu camiseta roja etiqueta XML camiseta (Blanco) XS;Northwind;Houston;29,76328;-95,36327;154;Nick;Clausen;1978-01-09;México;476;Praderas Rl Deposito Dental;México;48;864;348,48
24256;12650;2016-01-04;2016-01-08;224;Unidad de disco externa: rebanada de pizza de 1 TB;Conexión TI;Omaha;41,25626;-95,94043;154;Nick;Clausen;1978-01-09;México;476;Praderas Rl Deposito Dental;México;3;261;90,63
24257;12652;2016-01-04;2016-01-08;225;Unidad flash USB para alimentos - batido;Conexión TI;Omaha;41,25626;-95,94043;160;Lilly;Gonzalez;1979-07-02;Brazil;370;A Pesar De Todo;Colombia;80;344;144
24258;12652;2016-01-04;2016-01-08;458;Zapatillas de ogro con pilas (verde) M;Zoofarm;Topeka;39,04833;-95,67804;160;Lilly;Gonzalez;1979-07-02;Brazil;370;A Pesar De Todo;Colombia;72;1296;581,04
24259;12652;2016-01-04;2016-01-06;539;Plástico de burbujas de doble cara de 5 mm 50m;Empaca Todo;Tulsa;36,15398;-95,99277;160;Lilly;Gonzalez;1979-07-02;Brazil;370;A Pesar De Todo;Colombia;4;52;39,88
24260;12652;2016-01-04;2016-01-06;404;The Gu camiseta roja etiqueta XML camiseta (Negro) 6XL;Northwind;Houston;29,76328;-95,36327;160;Lilly;Gonzalez;1979-07-02;Brazil;370;A Pesar De Todo;Colombia;8;256;158,96
24261;12652;2016-01-04;2016-01-06;461;Zapatillas de ogro con pilas (verde) L;Zoofarm;Topeka;39,04833;-95,67804;160;Lilly;Gonzalez;1979-07-02;Brazil;370;A Pesar De Todo;Colombia;24;432;205,68
24262;12652;2016-01-04;2016-01-06;620;Kit marcador permanente azul 5 mm plumín (azul) 5 mm;Empaca Todo;Tulsa;36,15398;-95,99277;160;Lilly;Gonzalez;1979-07-02;Brazil;370;A Pesar De Todo;Colombia;4;128;75,88
24263;12652;2016-01-04;2016-01-06;377;The Gu camiseta roja etiqueta XML camiseta (Blanco) 6XL;Northwind;Houston;29,76328;-95,36327;160;Lilly;Gonzalez;1979-07-02;Brazil;370;A Pesar De Todo;Colombia;5;160;96,85
24264;12653;2016-01-04;2016-01-08;272;Taza de broma para desarrolladores: 31 de octubre = 25 de diciembre (negro);Conexión TI;Omaha;41,25626;-95,94043;160;Lilly;Gonzalez;1979-07-02;Brazil;387;La Casa Del Repostero;Argentina;234;678,6;617,76
24265;12655;2016-01-04;2016-01-08;623;Kit marcador permanente rojo 5 mm plumín (rojo) 5 mm;Empaca Todo;Tulsa;36,15398;-95,99277;164;Kaelyn;Howart;1978-12-23;Estados Unidos;228;Iaq Technologies, Inc.;Estados Unidos;2;64;37,5
24266;12655;2016-01-04;2016-01-08;230;Unidad flash USB de alimentos - barra de chocolate;Conexión TI;Omaha;41,25626;-95,94043;164;Kaelyn;Howart;1978-12-23;Estados Unidos;228;Iaq Technologies, Inc.;Estados Unidos;45;108;93,15
24267;12656;2016-01-04;2016-01-08;278;Developer joke big patch: la diversión era inesperada en este momento (Blanco);Conexión TI;Omaha;41,25626;-95,94043;164;Kaelyn;Howart;1978-12-23;Estados Unidos;257;Courthouse Technologies Ltd.;Estados Unidos;250;525;217,5
24268;12656;2016-01-04;2016-01-08;549;Envoltura de burbujas antiestática de 20 mm (azul) 50 m;Empaca Todo;Tulsa;36,15398;-95,99277;164;Kaelyn;Howart;1978-12-23;Estados Unidos;257;Courthouse Technologies Ltd.;Estados Unidos;10;130;90,9
24269;12656;2016-01-04;2016-01-08;411;Alien officer hoodie (negro) XXL;Conexión TI;Omaha;41,25626;-95,94043;164;Kaelyn;Howart;1978-12-23;Estados Unidos;257;Courthouse Technologies Ltd.;Estados Unidos;4;136;69,44
24270;12656;2016-01-04;2016-01-08;256;Taza de broma DBA - depende (Blanco);Conexión TI;Omaha;41,25626;-95,94043;164;Kaelyn;Howart;1978-12-23;Estados Unidos;257;Courthouse Technologies Ltd.;Estados Unidos;120;492;310,8
24271;12658;2016-01-04;2016-01-08;589;Cinta de embalaje transparente 48 mm x 100 m;Empaca Todo;Tulsa;36,15398;-95,99277;164;Kaelyn;Howart;1978-12-23;Estados Unidos;386;Goodwork Staffing A Divison Of Goodwill Industries;Estados Unidos;5;65;37,55
24272;12658;2016-01-04;2016-01-08;568;Embalaje de envío (Marrón) 279x254x217mm 50 kg;Empaca Todo;Tulsa;36,15398;-95,99277;164;Kaelyn;Howart;1978-12-23;Estados Unidos;386;Goodwork Staffing A Divison Of Goodwill Industries;Estados Unidos;5;65;39,5
24273;12658;2016-01-04;2016-01-08;504;Coche electrónico manejable a escala 1/6 para niños (gris);Veluz;Lawrence;38,97167;-95,23525;164;Kaelyn;Howart;1978-12-23;Estados Unidos;386;Goodwork Staffing A Divison Of Goodwill Industries;Estados Unidos;2;570;400,74
24274;12658;2016-01-04;2016-01-08;458;Zapatillas de ogro con pilas (verde) M;Zoofarm;Topeka;39,04833;-95,67804;164;Kaelyn;Howart;1978-12-23;Estados Unidos;386;Goodwork Staffing A Divison Of Goodwill Industries;Estados Unidos;24;432;193,68
24275;12658;2016-01-04;2016-01-08;583;Buzón Express 50kg (Blanco) 350x280x130mm;Empaca Todo;Tulsa;36,15398;-95,99277;164;Kaelyn;Howart;1978-12-23;Estados Unidos;386;Goodwork Staffing A Divison Of Goodwill Industries;Estados Unidos;1;13;5,2
24276;12659;2016-01-04;2016-01-08;580;Embalaje de envío (Marrón) 457x457x457mm 30 kg;Empaca Todo;Tulsa;36,15398;-95,99277;164;Kaelyn;Howart;1978-12-23;Estados Unidos;461;Trips Southamerica;Estados Unidos;1;13;9,64
24277;12659;2016-01-04;2016-01-08;559;Reemplazo del dispensador de plástico de burbujas (rojo) 1.5m;Empaca Todo;Tulsa;36,15398;-95,99277;164;Kaelyn;Howart;1978-12-23;Estados Unidos;461;Trips Southamerica;Estados Unidos;6;78;61,5
24278;12659;2016-01-04;2016-01-08;560;Embalaje de envío (Marrón) 413x285x187mm;Empaca Todo;Tulsa;36,15398;-95,99277;164;Kaelyn;Howart;1978-12-23;Estados Unidos;461;Trips Southamerica;Estados Unidos;5;65;27
24279;12659;2016-01-04;2016-01-08;370;The Gu camiseta roja etiqueta XML camiseta (Blanco) XXL;Northwind;Houston;29,76328;-95,36327;164;Kaelyn;Howart;1978-12-23;Estados Unidos;461;Trips Southamerica;Estados Unidos;6;192;115,5
